emotion,anger,fear,happiness,sadness,surprise,neutral,pred_label
surprise,0.00044753274,0.019424662,0.017290412,0.00013137276,0.96239483,0.00031109175,surprise
happiness,0.00081519893,0.0003871242,0.99638855,9.451627e-05,0.0022314691,8.3205334e-05,happiness
happiness,0.00044152007,0.00034259807,0.9697231,0.0008481774,0.00017936797,0.028465318,happiness
happiness,1.0316043e-06,2.6822008e-06,0.9996718,4.1490084e-06,1.7027454e-05,0.0003033468,happiness
happiness,0.0011034016,0.000879701,0.9864138,0.0012210457,0.001153478,0.009228546,happiness
happiness,0.01076133,0.00074290636,0.0007369806,0.0054720216,0.00021211735,0.98207456,neutral
fear,0.167093,0.11152748,0.00091231545,0.26336855,0.0023610068,0.45473763,neutral
neutral,0.07753419,0.0020531074,0.45371604,0.014141756,0.00049648917,0.45205837,happiness
anger,0.72403705,0.10697579,0.0086823115,0.012681253,0.12935245,0.018271083,anger
sadness,0.02574248,0.106295444,0.0014285382,0.8604928,0.0004151081,0.005625624,sadness
fear,0.00085220794,0.99678683,1.0527718e-05,0.00037168388,0.001967197,1.1443239e-05,fear
fear,0.0009527298,0.9006464,0.0008413425,0.09362815,0.00045822113,0.0034731124,fear
happiness,9.164244e-05,0.00027395305,0.9919851,0.00084865687,7.521405e-05,0.006725386,happiness
sadness,0.6719845,0.020554885,0.00034746784,0.30493718,0.00044722317,0.0017286898,anger
fear,0.07392287,0.062472098,0.001005137,0.85022354,0.0048566717,0.0075197145,sadness
happiness,0.21203007,0.006929643,0.74430627,0.00892895,0.0016015368,0.026203502,happiness
neutral,0.0024623733,0.00023820136,0.0019146902,0.0012420145,7.6225566e-05,0.9940665,neutral
anger,0.28100386,0.17978862,0.000457989,0.42290643,0.0025477996,0.113295406,sadness
sadness,0.020756781,0.49116677,0.00083491014,0.47247314,0.00046687364,0.01430154,fear
anger,0.09630456,0.2676947,0.004391514,0.5024545,0.0008664314,0.1282883,sadness
happiness,0.0038623903,0.0043998673,0.98159707,0.002480625,0.00700351,0.0006565421,happiness
happiness,0.0010187931,0.0006312428,0.9241706,0.0011085114,0.00022393856,0.07284685,happiness
surprise,0.00032285304,0.0057535954,0.0017219395,0.0020457022,0.98422563,0.0059302785,surprise
happiness,0.00011705059,0.0012465327,0.996601,0.0005079173,0.00054642017,0.0009810771,happiness
happiness,0.002716374,0.001590197,0.751688,0.0060345903,0.000500845,0.23747005,happiness
anger,0.9871171,0.006428226,4.8647944e-05,0.0062682177,2.8262824e-05,0.000109511966,anger
happiness,0.0003191429,0.00038135782,0.9876353,0.0007756146,0.00086650916,0.010021976,happiness
fear,0.5096291,0.46178725,0.0039056416,0.0018606901,0.02238578,0.00043159522,anger
happiness,0.00033975695,0.00044070548,0.9855334,0.00031659653,0.0020861852,0.011283394,happiness
surprise,0.07372626,0.77482706,0.10636659,0.0016080188,0.043035533,0.00043652763,fear
sadness,0.41017193,0.08263045,0.0056861797,0.34619898,0.0044126427,0.15089984,anger
anger,0.9239635,0.07429599,0.0005622727,0.00079611625,0.00027499427,0.00010715015,anger
happiness,0.081500344,0.07269833,0.27747893,0.5590691,0.0016688602,0.0075843683,sadness
sadness,0.039483115,0.036289535,0.047774788,0.09038411,0.0025367464,0.7835317,neutral
surprise,0.00042803405,0.0072686896,4.923817e-05,8.972697e-05,0.9921411,2.319883e-05,surprise
fear,0.044822153,0.009226689,0.006970531,0.03423113,0.0007743978,0.9039751,neutral
sadness,0.02434498,0.06892497,0.0015623685,0.8462278,0.0008824911,0.05805728,sadness
anger,0.7929172,0.1354374,0.009714903,0.0213081,0.03050828,0.010114019,anger
neutral,0.07091733,0.044163354,0.01570986,0.17904025,0.007718274,0.68245095,neutral
neutral,0.021582695,0.0063136863,0.8289037,0.012436158,0.0030744933,0.12768929,happiness
happiness,0.0006575028,0.0021425756,0.9059674,0.0014540489,0.06824427,0.021534193,happiness
fear,0.0040668435,0.52624476,0.00014243787,0.46734905,0.00013174041,0.0020651382,fear
sadness,0.6020603,0.027034564,0.01875279,0.17117903,0.0035522655,0.1774211,anger
neutral,0.116991624,0.04441968,0.0027120737,0.72650534,0.00060205284,0.10876918,sadness
anger,0.81061834,0.12422883,0.00084540853,0.0440103,0.013568275,0.0067288843,anger
neutral,0.024786517,0.022248356,0.003947711,0.049571346,0.0018735438,0.8975725,neutral
happiness,0.00010452631,0.0002024692,0.99741995,0.00013533574,0.0005449174,0.0015928361,happiness
sadness,0.081762604,0.06983966,0.009229344,0.071780264,0.0057307505,0.76165736,neutral
sadness,0.025414865,0.017134171,0.00450403,0.9309686,0.00039408205,0.021584326,sadness
happiness,0.0003890672,0.00012503628,0.9988844,6.844319e-05,0.00031826564,0.0002148125,happiness
anger,0.63467836,0.04955598,0.003980116,0.304132,0.0007154793,0.0069381194,anger
happiness,0.00029863845,6.476514e-05,0.99703074,0.00034606826,2.412216e-05,0.0022355663,happiness
fear,0.0019417333,0.986508,0.0012857621,0.006872196,0.0030563155,0.00033602386,fear
fear,0.006122762,0.61283004,0.015232885,0.34300527,0.0025717495,0.020237291,fear
fear,0.113196135,0.029226739,0.03880747,0.14667234,0.021440275,0.65065706,neutral
happiness,0.0025821945,0.0042549185,0.98625594,0.0033568311,0.0018644223,0.0016856309,happiness
neutral,0.032760255,0.11209396,0.0021071252,0.6560938,0.00017156564,0.19677328,sadness
surprise,0.0019040575,0.02940936,0.0011164602,0.00020074533,0.96724063,0.0001288294,surprise
happiness,0.0024980635,0.0036286276,0.9698509,0.006328967,0.0011898595,0.01650354,happiness
happiness,0.00039307398,4.0203176e-05,0.9920366,0.00042612856,5.8514863e-05,0.0070455326,happiness
happiness,0.00096510723,0.0005691809,0.9934993,0.0014610923,0.0002465121,0.0032588309,happiness
fear,0.012247928,0.9627203,0.0001223997,0.023103641,0.00089299015,0.00091277686,fear
sadness,0.14992063,0.3030903,0.0011678258,0.53643966,0.0005353556,0.008846283,sadness
happiness,0.0003526345,0.0034988197,0.95717794,0.0071959803,6.906731e-05,0.03170548,happiness
neutral,0.036455512,0.02552441,0.04274377,0.078562886,0.0025901448,0.81412333,neutral
sadness,0.015572531,0.15713143,0.004939898,0.76773775,0.011118578,0.0434999,sadness
sadness,0.049610406,0.12456948,0.0012623582,0.80896163,0.0005728076,0.015023256,sadness
sadness,0.06558591,0.009645645,0.0015888849,0.85028034,7.125344e-05,0.072827995,sadness
fear,0.017666193,0.8881396,0.006074451,0.037395183,0.04783309,0.002891522,fear
anger,0.86760193,0.05978366,0.0016282878,0.03685963,0.029381406,0.004745059,anger
surprise,0.00077675865,0.05664488,0.0074701393,0.016325032,0.87953883,0.039244324,surprise
sadness,0.010757529,0.01881417,0.00030549636,0.95362437,7.027106e-05,0.01642822,sadness
sadness,0.0055095856,0.01968178,0.00038563265,0.9585462,3.8979582e-05,0.015837763,sadness
anger,0.5007602,0.10855543,0.059661545,0.09955573,0.023806525,0.20766059,anger
surprise,0.09042898,0.7419873,0.0013516155,0.0058431663,0.15962353,0.00076546636,fear
happiness,0.0013334913,0.0007914041,0.97439855,0.0014382422,0.002475422,0.019562896,happiness
fear,0.028388456,0.021627447,0.12965024,0.14904273,0.0010458305,0.6702453,neutral
happiness,0.0050886357,0.0011628789,0.97572565,0.009279471,0.000444466,0.008298995,happiness
neutral,0.0309237,0.0019770802,0.023009863,0.008420941,0.0001104538,0.935558,neutral
happiness,0.004655507,0.0009898845,0.7715934,0.007937128,0.00028226967,0.21454182,happiness
surprise,0.0012246268,0.0034951144,0.0048776884,0.00018508575,0.9896125,0.0006049155,surprise
sadness,0.041575126,0.018729722,0.67184883,0.029099904,0.008993504,0.22975293,happiness
neutral,0.19259182,0.051809754,0.006448078,0.11503991,0.0046460796,0.6294644,neutral
neutral,0.15656334,0.012202483,0.014948182,0.062036656,0.00095681014,0.7532925,neutral
happiness,9.6485865e-06,5.3625525e-05,0.99886787,4.153121e-05,0.0006913315,0.0003359971,happiness
surprise,0.0005379194,0.5358126,0.0002932827,0.00045987323,0.46283627,6.0073206e-05,fear
anger,0.9946149,0.0016177975,0.0004795054,0.0028267426,0.0001291895,0.00033181979,anger
surprise,0.00039081206,0.0026621232,0.013229585,0.00027402324,0.9830315,0.00041185357,surprise
fear,0.0071397377,0.78353983,0.0005077243,0.16344443,0.0032524925,0.042115796,fear
fear,0.015339281,0.93633336,0.0015404467,0.002953649,0.043102603,0.0007305512,fear
fear,0.34253395,0.013843001,0.008869779,0.10434126,0.00071844563,0.52969354,neutral
anger,0.99776435,0.0020051333,1.8516725e-05,7.838558e-05,0.00012804536,5.4796865e-06,anger
anger,0.44414485,0.007699465,0.020550085,0.05612072,0.0008477614,0.47063714,neutral
surprise,0.011714665,0.15242729,0.0013457624,0.0008904367,0.8333702,0.000251626,surprise
happiness,0.00018924393,0.00032014368,0.9941215,0.00042548263,0.0003661686,0.0045775245,happiness
sadness,0.010136863,0.0038186735,0.78454816,0.0041797776,0.037506666,0.15980984,happiness
fear,0.24332513,0.62476355,0.004375759,0.0763654,0.04629286,0.0048773196,fear
sadness,0.04392146,0.044298623,0.00092448265,0.11081892,0.00063912,0.79939735,neutral
surprise,0.026438985,0.19821523,0.00091189257,0.0010668859,0.7729197,0.00044733562,surprise
surprise,0.0047604474,0.056852166,0.014789424,0.0024082824,0.91964865,0.0015410801,surprise
surprise,0.009525696,0.19512975,0.004922902,0.0017225036,0.78829557,0.00040347318,surprise
surprise,0.0014511968,0.020147795,0.000767106,0.0014368728,0.96994376,0.0062532844,surprise
anger,0.87396663,0.0057699205,0.118882276,0.00048135253,0.0003923411,0.0005073583,anger
surprise,0.00039265765,0.0018800909,0.0024556145,0.00022277469,0.9942694,0.00077946443,surprise
sadness,0.12511258,0.10118917,0.014654265,0.39984736,0.0029574274,0.35623917,sadness
happiness,0.00891991,0.004815075,0.94547725,0.008085846,0.004669693,0.028032258,happiness
happiness,0.9084187,0.034506198,0.044779424,0.008760734,0.0015232842,0.0020117094,anger
happiness,0.006213629,0.007712361,0.002870473,0.07419693,0.00092370395,0.90808284,neutral
neutral,0.4582943,0.18130249,0.00058682926,0.27089837,0.0066673127,0.08225063,anger
fear,0.03324524,0.25105554,0.028164227,0.2356889,0.39019802,0.061648063,surprise
surprise,0.0026032384,0.04240222,0.0006580496,0.0009824682,0.95264935,0.0007046413,surprise
sadness,0.006651158,0.08988,0.00018237089,0.89801687,4.2233543e-05,0.0052274386,sadness
neutral,0.27907676,0.011139365,0.021614248,0.0784654,0.00064952107,0.6090547,neutral
happiness,0.00045089456,3.1487445e-05,0.99859565,6.623607e-05,3.859936e-05,0.0008171979,happiness
surprise,0.7789863,0.11782769,0.038942646,0.029727353,0.025995214,0.008520856,anger
anger,0.55309993,0.07148677,0.0048445617,0.3494142,0.0020976514,0.019056942,anger
neutral,0.0029800208,0.010272369,0.0025949774,0.00091963797,0.9796529,0.00358013,surprise
anger,0.88768405,0.11077365,0.00027939212,0.00035774926,0.000859408,4.578535e-05,anger
sadness,0.5530599,0.27315485,0.040600024,0.0074870437,0.119159505,0.0065386565,anger
happiness,5.5842618e-05,0.00014133283,0.9889402,0.00019098603,0.00022150436,0.010450073,happiness
happiness,0.0032177002,0.0008331196,0.9736882,0.0061243437,0.00025623725,0.015880395,happiness
sadness,0.10394426,0.024581421,0.006676121,0.21998183,0.0005857409,0.6442306,neutral
sadness,0.0014993851,0.41658777,0.029456003,0.031405795,0.52050817,0.0005428673,surprise
sadness,0.012244228,0.022483656,0.0010588737,0.6922821,0.00019768579,0.2717335,sadness
sadness,0.0046905065,0.94517314,0.00038473387,0.047270454,0.00096897926,0.0015121902,fear
neutral,0.00491549,0.0020098363,0.049210265,0.0065907696,0.00072541274,0.9365483,neutral
happiness,0.006908009,0.002416597,0.42429775,0.010286223,0.00088861247,0.5552028,neutral
neutral,0.68581223,0.28773022,0.00018261728,0.018824743,0.0017256016,0.0057245633,anger
neutral,0.0002798019,0.0018055654,0.926263,0.01654682,0.0014415355,0.053663205,happiness
fear,0.0014205349,0.94133574,0.0007747714,0.009539945,0.046100944,0.0008281329,fear
happiness,0.026502755,0.011545253,0.32618576,0.029652974,0.004828044,0.6012852,neutral
anger,0.5897818,0.008257259,0.0047499775,0.2374057,0.00043450558,0.15937072,anger
anger,0.35018918,0.09254417,0.005198973,0.50267786,0.0028287093,0.046561096,sadness
sadness,0.9997906,0.00011718145,3.684362e-06,6.656904e-05,1.5580907e-05,6.50278e-06,anger
neutral,0.015611409,0.008274588,0.0026383891,0.027472626,0.00035545937,0.9456476,neutral
fear,0.0031757324,0.9316912,0.0006639736,0.053638373,0.0014414587,0.009389215,fear
anger,0.04507646,0.27928427,0.01485036,0.063258365,0.26276752,0.33476305,neutral
fear,0.07041118,0.22541459,0.07689488,0.28861526,0.11141541,0.22724876,sadness
anger,0.96992165,0.0045675877,0.00044684863,0.021471594,0.0006047269,0.0029875445,anger
surprise,0.005484234,0.017297566,0.16351415,0.008495667,0.65588135,0.14932702,surprise
fear,0.52410114,0.44573912,0.002049859,0.01081819,0.015786627,0.0015050817,anger
anger,0.6417942,0.04296305,0.004399335,0.2498687,0.004141376,0.05683328,anger
happiness,0.00044625992,0.00025696887,0.96078324,0.0007093308,0.0011610192,0.036643196,happiness
neutral,0.76426643,0.08493785,0.04655768,0.058346916,0.0104374895,0.035453588,anger
sadness,0.1580931,0.071087144,0.003125295,0.5878092,0.0024444642,0.17744076,sadness
sadness,0.057529837,0.07951819,0.0071792263,0.65377706,0.0007329291,0.20126277,sadness
surprise,0.0037267786,0.017750174,0.006790869,0.00089033466,0.9629963,0.007845499,surprise
fear,0.019824134,0.14744918,0.0007325676,0.82748884,0.00091020257,0.0035950919,sadness
sadness,0.0013957598,0.027974484,0.0004027558,0.9684207,5.28075e-05,0.0017534703,sadness
anger,0.9946069,0.002438219,0.00070686796,0.0012725953,0.000594558,0.00038084888,anger
neutral,0.00067377574,0.0005272329,0.0016403196,0.0016015242,0.00060313,0.99495405,neutral
surprise,9.348145e-05,0.00037899634,0.0018020611,4.9377435e-05,0.9974498,0.00022622045,surprise
surprise,0.002006669,0.017062804,0.0026847373,0.00023254535,0.97785497,0.00015832603,surprise
anger,0.2472805,0.708811,0.0077128923,0.003773377,0.03167918,0.00074308994,fear
happiness,0.00011079649,0.00017706495,0.99542457,0.00019563579,0.00019825588,0.0038936504,happiness
neutral,0.0016070586,0.002190053,0.00022626518,0.0028671601,0.00027266933,0.9928368,neutral
sadness,0.055902965,0.022734487,0.0025371055,0.037444275,0.0032499905,0.8781313,neutral
fear,0.0067530437,0.6390252,0.09115589,0.20589408,0.005024508,0.052147225,fear
neutral,0.0032665783,0.00038201732,0.9876714,0.0018022313,0.00076442934,0.0061133853,happiness
happiness,9.6833e-05,6.208912e-05,0.19113448,0.00040781667,5.9272024e-05,0.8082395,neutral
fear,0.009565867,0.5270098,0.001542809,0.4555394,0.0004538221,0.0058883936,fear
happiness,0.005644342,0.045696504,0.3288065,0.0016641252,0.61536455,0.0028240392,surprise
surprise,0.0063701533,0.110679165,0.04634009,0.0013285569,0.83441937,0.0008627457,surprise
neutral,0.030334363,0.3342153,0.018743565,0.19961773,0.033677645,0.38341144,neutral
neutral,0.0042610993,0.17621554,0.00021950527,0.8089246,3.696723e-05,0.010342357,sadness
neutral,0.014265071,0.005718863,0.021931082,0.019441478,0.0010965598,0.93754697,neutral
happiness,0.021756088,0.041417457,0.17755046,0.041040584,0.26354834,0.45468706,neutral
neutral,0.0075308927,0.0015407781,0.004637211,0.0032997082,0.00035800238,0.9826334,neutral
fear,0.003273368,0.07479714,0.0006270382,0.90599364,0.001197784,0.014111011,sadness
sadness,0.021785196,0.034726866,3.2847496e-05,0.942581,3.3855882e-05,0.0008402294,sadness
anger,0.8550162,0.0136413295,0.001754124,0.09831373,0.000988487,0.030286139,anger
neutral,0.012633846,0.0030023858,0.001095951,0.022574112,9.975725e-05,0.960594,neutral
happiness,0.0046354146,0.0012757923,0.0057811844,0.004482471,0.00030048788,0.9835247,neutral
anger,0.52624816,0.047709852,0.00082194956,0.41096988,0.0013470569,0.012903092,anger
neutral,0.16609141,0.23692253,0.0023320813,0.4114753,0.014543343,0.16863532,sadness
sadness,0.0015523039,0.8403894,0.00017940773,0.15462661,0.0005371978,0.0027149867,fear
neutral,0.009687611,0.0073456634,0.003500939,0.013734249,0.0009285284,0.964803,neutral
surprise,0.023017194,0.021940436,0.061806455,0.0020144314,0.88279086,0.008430649,surprise
happiness,0.001321283,0.0004620438,0.76480865,0.003148584,0.00019967755,0.23005982,happiness
neutral,0.0085973395,0.03996235,0.30591267,0.040418044,0.001819129,0.6032905,neutral
fear,0.25411716,0.73805726,0.00054342713,0.0014057651,0.005774238,0.00010220031,fear
fear,0.3991519,0.015009049,0.009154638,0.32774782,0.0004050992,0.24853158,anger
happiness,0.0012334639,0.0021376964,0.94348603,0.0012314239,0.001983082,0.04992833,happiness
anger,0.9334273,0.057446375,0.0023662248,0.0036680384,0.001904581,0.001187563,anger
sadness,0.009315009,0.02929607,0.00033929254,0.9245508,1.5591766e-05,0.03648329,sadness
sadness,0.042569395,0.062208876,0.0050563053,0.87889427,0.0017543677,0.009516839,sadness
surprise,0.00037715028,0.08504758,0.0008437927,0.0004505372,0.9130486,0.0002322581,surprise
sadness,0.7069411,0.1522238,0.0017938854,0.09852684,0.013639232,0.02687511,anger
sadness,0.010633445,0.0022561834,7.389363e-05,0.986842,6.7325427e-06,0.00018777614,sadness
fear,0.0019092178,0.20267181,0.00015918062,0.0021944342,0.7920011,0.0010642471,surprise
neutral,0.22651435,0.026127486,0.043720998,0.24824631,0.0018738668,0.4535169,neutral
fear,0.40748712,0.38284978,0.005460148,0.12279646,0.048973855,0.032432646,anger
happiness,0.0027551055,0.0008559189,0.9716849,0.016975226,0.00030819705,0.007420738,happiness
surprise,0.0072639887,0.025406778,0.00035312865,0.00034292223,0.9664061,0.00022712222,surprise
anger,0.074852675,0.2842831,0.0018362278,0.11811001,0.0053670555,0.5155509,neutral
happiness,0.068718635,0.023964575,0.42059562,0.04501641,0.031498466,0.41020632,happiness
happiness,0.03947075,0.06530286,0.40663,0.056151666,0.03365528,0.39878938,happiness
neutral,0.005164134,0.0059220134,0.019700965,0.015032532,0.00044303166,0.9537373,neutral
anger,0.030313566,0.1955832,0.010529193,0.14202128,0.039337423,0.5822153,neutral
sadness,0.03893536,0.16712554,0.0021841316,0.65658885,0.0029805424,0.13218555,sadness
fear,0.15022519,0.4894474,0.005256059,0.32687393,0.0020207793,0.026176654,fear
happiness,0.0019377733,0.0003534309,0.9418755,0.0023895297,0.00017661731,0.053267173,happiness
anger,0.93247133,0.026701186,0.007724673,0.0134865055,0.0037238337,0.01589241,anger
surprise,0.033652555,0.2169771,0.0102211535,0.009396177,0.7269162,0.0028368288,surprise
fear,0.111618415,0.6145386,0.0020937745,0.056032363,0.19678916,0.018927604,fear
happiness,9.042945e-05,8.290482e-05,0.9873541,0.00015106898,0.0013047811,0.011016732,happiness
surprise,0.0017050334,0.0064260447,0.01179257,0.0007685184,0.97819805,0.0011098086,surprise
sadness,0.0034219807,0.3310604,0.0013987148,0.6361034,0.0003934443,0.027622046,sadness
anger,0.99843293,0.0011383935,8.0601414e-05,0.00018151377,0.00013663733,2.9834957e-05,anger
sadness,0.08932177,0.15548135,0.015560946,0.4549938,0.0050272862,0.27961487,sadness
happiness,0.008606787,0.00015754915,0.9905723,0.00010889562,0.00013106377,0.00042348172,happiness
